Subject,Repetition,Parameter,Accumbens,Amygdala,Caudate,Cerebellum White Matter,Cerebral White Matter,Hippocampus,Pallidum,Putamen,Thalamus Proper,Ventral DC,Basal Forebrain,ACgG anterior cingulate gyrus,AIns anterior insula,AOrG anterior orbital gyrus,AnG angular gyrus,Calc calcarine cortex,CO central operculum,Cun cuneus,Ent entorhinal area,FO frontal operculum,FRP frontal pole,FuG fusiform gyrus,GRe gyrus rectus,IOG inferior occipital gyrus,ITG inferior temporal gyrus,LiG lingual gyrus,LOrG lateral orbital gyrus,MCgG middle cingulate gyrus,MFC medial frontal cortex,MFG middle frontal gyrus,MOG middle occipital gyrus,MOrG medial orbital gyrus,MPoG postcentral gyrus medial segment,MPrG precentral gyrus medial segment,MSFG superior frontal gyrus medial segment,MTG middle temporal gyrus,OCP occipital pole,OFuG occipital fusiform gyrus,OpIFG opercular part of the inferior frontal gyrus,OrIFG orbital part of the inferior frontal gyrus,PCgG posterior cingulate gyrus,PCu precuneus,PHG parahippocampal gyrus,PIns posterior insula,PO parietal operculum,PoG postcentral gyrus,POrG posterior orbital gyrus,PP planum polare,PrG precentral gyrus,PT planum temporale,SCA subcallosal area,SFG superior frontal gyrus,SMC supplementary motor cortex,SMG supramarginal gyrus,SOG superior occipital gyrus,SPL superior parietal lobule,STG superior temporal gyrus,TMP temporal pole,TrIFG triangular part of the inferior frontal gyrus,TTG transverse temporal gyrus
Sub-01,3,PD,81.10540883,80.77439149,80.57066119,70.56478127,72.02824272,81.06216337,74.98539602,78.64727483,77.50899213,71.75886841,79.28818802,81.69438447,81.36812802,74.35806071,75.27752463,78.34825606,80.01429334,78.91114361,79.10308166,79.27570036,79.02008002,82.73259709,83.01897432,76.01204262,81.26390277,79.44444997,77.83534039,81.21210223,78.59968555,78.22686342,75.37029684,80.73740563,79.9229831,79.65181708,79.12933207,76.3779586,77.33502435,78.20528493,77.79008537,76.87101211,79.15844406,78.97880182,81.44143124,81.30782301,78.64209156,78.84655558,77.18921782,80.04680599,77.77848959,79.02083279,85.22377149,78.48683252,78.9704732,75.38461587,78.47111263,79.4193655,75.17845375,75.05694115,78.509993,79.93676943
Sub-02,3,PD,78.54997905,79.36054012,83.22966032,71.76364462,73.08438321,81.65837647,77.11700499,79.45065162,78.82774812,72.46858674,84.93858187,83.22434169,82.3736101,78.7015913,75.48872805,77.54426981,81.34577707,79.9106769,78.28416481,80.22629299,84.6539955,81.07664976,84.05282986,72.89393695,78.03092107,79.58061053,73.61209205,82.09556957,78.59583879,78.73123181,71.06242349,88.08763763,79.19675739,79.56874816,80.14379629,74.97264664,61.18630425,78.68731076,80.77450508,76.47142302,80.72566796,80.00759116,80.70171207,83.2427249,80.30876196,78.07875515,81.44316927,79.46534821,78.22376064,77.95292388,89.79457029,79.77297948,80.31246822,78.99196095,75.1062858,79.67357166,79.5930645,76.92548255,80.22976474,81.86560154
Sub-03,3,PD,79.06998185,79.71004334,81.99753951,71.0876389,72.42655144,82.02152669,73.81663498,78.51257849,78.58024222,73.13978774,86.06423945,81.00733656,81.9604063,76.11676495,76.41886863,78.41335277,80.39246874,77.32330104,76.60516981,78.63395803,83.10887703,81.60179965,82.84682416,75.26836893,77.8752482,78.22828779,76.54470746,79.44150484,79.52276751,79.19204315,74.31328742,83.20553021,78.70051889,79.44630904,80.66026629,72.14109692,76.00790788,78.01117275,79.14805819,77.73619921,79.5425803,79.2585399,80.98121901,84.23717635,78.74977595,78.94385119,80.07618187,77.42421471,78.15314309,79.03380505,86.58665905,80.03393531,80.94219269,77.76088564,78.12214738,79.47351576,77.99411287,77.93211478,76.47348921,79.88574332
Sub-04,3,PD,80.91935751,80.73397531,81.11999825,70.05942547,71.94889672,81.06343215,75.43306625,80.19339441,77.87247772,72.99490852,79.22403728,81.97251963,82.26600717,79.96758626,77.36335669,78.1853298,81.58610861,78.83059337,78.70785238,80.99980419,82.27909063,81.95092811,82.99874416,77.73658433,80.24762093,78.61200596,79.89095754,80.34647936,79.09103257,78.53054171,77.60741149,88.36317141,78.5894276,80.06381551,80.28573212,78.82653962,82.04701313,78.76648449,78.94537874,79.12691481,78.90390689,78.57426358,78.84300684,82.62576069,81.05577612,79.28165399,80.64847838,81.41091875,78.06005814,79.76510558,87.37809442,79.36679116,80.83208027,76.35593083,78.98564832,78.75180878,79.60034442,79.73796481,78.51837345,82.21579632
Sub-05,3,PD,80.54431423,79.77371625,80.12267494,70.77704765,72.02854097,81.02640213,74.38447569,79.23509631,77.50248496,72.54279101,77.80927352,81.39843113,80.39697398,81.01323052,77.24587064,79.58660896,80.21043735,77.85207409,78.56622732,80.89069695,82.91276371,82.60164475,82.01393124,76.93132842,81.9475386,79.41496756,80.60733763,81.01892863,80.13233861,79.20208157,77.47965898,88.6567987,81.77461723,83.23345117,81.31780267,78.31720144,77.52665337,77.58485776,78.3850174,79.61416708,79.86744786,80.16783254,80.96542238,81.61096559,81.05706753,78.35115919,79.77448136,80.77689997,78.79398752,78.08088094,88.28687374,79.06752669,81.02142729,77.47241096,78.8826458,80.83139688,78.71994993,79.32215871,78.91624438,81.48421659
Sub-06,3,PD,79.84384721,79.51540372,79.66331908,69.99889119,71.89076138,80.04327122,74.63431409,79.08020876,77.17221219,73.05102843,80.33851763,80.91272786,80.617307,64.80905695,73.45908487,76.04479649,80.18969896,76.80464746,77.57565929,79.25912913,77.25818231,81.14436651,83.21351819,76.25025632,80.38169652,81.05950133,59.96337021,80.09202911,79.18734426,78.60077857,78.00147385,78.89076899,76.39843367,78.38101201,78.88894879,76.07639667,72.27423148,81.45399454,77.96382662,73.79007319,78.15470878,77.9259988,80.54618567,81.26474451,77.80208716,75.64154315,73.79032584,78.88920453,78.15304374,77.35223764,87.54959283,79.31480229,78.60151763,72.26076306,77.99959689,79.33477207,75.05854432,79.34279161,76.29090562,77.94595304
Sub-01,1,R1,0.6296346585,0.5461057886,0.7025822378,0.8024056442,0.8796949926,0.5584386374,0.8555756154,0.73139549,0.7247484189,0.768443496,0.5922850503,0.5943614051,0.5387772357,0.6366330864,0.6642172332,0.6545550787,0.5887795399,0.6285433431,0.5434264423,0.5936106872,0.597577838,0.5987347808,0.6143036148,0.6986739761,0.6234255824,0.6060996831,0.6473632467,0.5968154385,0.6222566503,0.6713484126,0.6804008738,0.6281008015,0.6115230089,0.6382586081,0.6567450808,0.6452067719,0.7439713794,0.6820486959,0.6501729348,0.7098078805,0.6192693987,0.6272746685,0.5564877061,0.5602100437,0.6408383739,0.6441567982,0.6259985864,0.5814052772,0.7147021604,0.6129042789,0.5672234936,0.6960772081,0.6880289861,0.6727078944,0.6675512967,0.6542837105,0.6417842509,0.5824158491,0.6535590741,0.6136723344
Sub-02,1,R1,0.6949446976,0.5479353129,0.6272032305,0.7723543054,0.8270351947,0.5288994267,0.8837964403,0.7051880297,0.7117824045,0.6982729723,0.4814797124,0.5497013298,0.5117759935,0.621026477,0.6012534696,0.6547212364,0.5340344243,0.5819016992,0.4883347419,0.5629783651,0.5862703662,0.5394611118,0.5878713866,0.6618785338,0.5997092559,0.5687371244,0.6420935624,0.5673855947,0.555122835,0.6375809058,0.6432330767,0.630126033,0.6368163679,0.6376401366,0.6007120081,0.6066908068,0.7248275784,0.6865682458,0.5735792784,0.6499160438,0.5318791327,0.5573928997,0.4888907904,0.5297634534,0.5851723493,0.6209779284,0.6049553652,0.5962667882,0.6641889633,0.6294544392,0.5496027179,0.6415590265,0.630869024,0.5950143908,0.635408375,0.5846059055,0.5619948962,0.5739586915,0.5711362354,0.5499833287
Sub-03,1,R1,0.6165795069,0.5240080196,0.6127282962,0.7604829098,0.844844153,0.5294376389,0.8373494513,0.7043796044,0.6773744431,0.7102445521,0.4725653122,0.5700978305,0.5212506507,0.6741629929,0.6156073854,0.6472384039,0.5654532527,0.6187550627,0.5530212775,0.6232000038,0.5337123316,0.5746916414,0.5735786748,0.6509477651,0.607005134,0.607056671,0.6529478931,0.6278959659,0.579947869,0.6386139432,0.6220909493,0.6136852308,0.6904422867,0.6257190747,0.5949543597,0.6315124966,0.6629059923,0.6522588089,0.6058636547,0.6235445095,0.5639151633,0.579460815,0.5340038033,0.5020067278,0.6237153607,0.6290223327,0.5908457697,0.6437565098,0.67931873,0.615992728,0.513626335,0.6317854894,0.615106622,0.6182299762,0.5975041744,0.604867897,0.5918000581,0.5697997556,0.6201677085,0.6223443925
Sub-04,1,R1,0.6346113482,0.5257839436,0.6878131058,0.8388057445,0.8913938767,0.5297834561,0.8570039658,0.7084100937,0.6839499888,0.7294173503,0.5843976847,0.6024064545,0.5371716984,0.6624379118,0.7046842006,0.6759689288,0.573069338,0.6386191385,0.5501409519,0.5520129441,0.6537872769,0.6022671192,0.6536277907,0.7355038904,0.6403401795,0.6365164702,0.6549488262,0.6529430815,0.6170171368,0.7100705902,0.7463810687,0.6440022005,0.7142863999,0.6625098495,0.6430199357,0.6566730996,0.7350776532,0.6564654549,0.6325203593,0.6409169402,0.6448765353,0.6734081278,0.5873343764,0.546481718,0.5687552902,0.6928866863,0.6127997231,0.5446662509,0.7469281849,0.6480025806,0.5471550412,0.7063095862,0.6621691796,0.6977770958,0.7181738304,0.7070831107,0.5904800458,0.5708746497,0.6400928387,0.5769925587
Sub-05,1,R1,0.5826314872,0.5322127175,0.6753236464,0.7445333679,0.8526895313,0.541018143,0.8140083176,0.6857667461,0.6711961516,0.7060504864,0.5727727826,0.6099025236,0.5605860317,0.614482225,0.6594302471,0.5977378858,0.5665248021,0.6250739281,0.5467360961,0.5264807381,0.5722382821,0.5376243983,0.6156265997,0.6700497509,0.5921647667,0.5365513038,0.6044087215,0.5803974998,0.58645684,0.6335967197,0.6597462828,0.591965678,0.5318550067,0.4960078467,0.5866315863,0.6334873866,0.7056983106,0.6381307442,0.6321519675,0.6030953463,0.5741438183,0.5516407057,0.4926387854,0.5566490525,0.5666490672,0.6543032014,0.5973617606,0.5451634877,0.6619288842,0.6400098189,0.5450813915,0.6590500772,0.5996070521,0.6492204767,0.614943907,0.5736227038,0.6248297802,0.5682712721,0.6306820967,0.568197156
Sub-06,1,R1,0.6115367968,0.5154373439,0.6701689867,0.7888996287,0.8571397934,0.5542136078,0.8443637928,0.6957461966,0.6975983371,0.7546867184,0.5176014171,0.5797522004,0.532230215,0.7496672683,0.6580164036,0.6987872097,0.5786527214,0.6875751661,0.5367292796,0.5829113127,0.5206821366,0.5618501305,0.5999584789,0.6631603758,0.6026898804,0.5147683153,0.7209009114,0.6217375328,0.5976270067,0.6366605808,0.639837877,0.6506448244,0.7473348683,0.6768218993,0.6338385539,0.6077703618,0.7561431976,0.5512717085,0.6224044614,0.6041507707,0.6271516083,0.6354857288,0.5188945008,0.5607407182,0.6702674971,0.679378686,0.5662256202,0.6023343855,0.6682194554,0.6714156381,0.5052657965,0.6563117553,0.6860915563,0.6361960814,0.7203533096,0.61989871,0.5905549822,0.5263935863,0.6008997038,0.6636628477
Sub-01,2,R1,0.6157542635,0.5372463763,0.6829663595,0.7687073359,0.8571538072,0.5386398297,0.8345405016,0.7134830433,0.7083334446,0.7541488392,0.5753988232,0.573740879,0.5261756016,0.6248421026,0.6432545108,0.6399488036,0.5706803576,0.6160779267,0.5335737453,0.5836903547,0.5860244988,0.5766710712,0.5966057827,0.6674086452,0.5995099992,0.5907755703,0.6414102398,0.5838875966,0.6101168023,0.6614677348,0.6561767839,0.6036224984,0.5959115594,0.6309266154,0.6433372482,0.6206700116,0.7158035049,0.6643805141,0.6459756246,0.7030044135,0.6091073827,0.6118660664,0.5436917299,0.5450931523,0.6230768246,0.6314904452,0.6152963116,0.5659521865,0.7034577643,0.5984712636,0.5468544995,0.6805407725,0.6753873902,0.6537204028,0.6493820711,0.6394592527,0.6216008563,0.5480439339,0.6537439703,0.5979837881
Sub-02,2,R1,0.7230959585,0.5515086633,0.6622479876,0.775400975,0.8579919145,0.5397321952,0.8879980798,0.7161479601,0.7162658375,0.7086622738,0.5274367644,0.581416209,0.5273593162,0.6588527494,0.6260979165,0.6748910278,0.5361265874,0.6145270974,0.4976128949,0.5675652616,0.6086080552,0.5596642035,0.6069830058,0.6541423314,0.6071918358,0.6041433863,0.6593290658,0.5949677489,0.5868488704,0.6689104666,0.6430886824,0.6550603502,0.6795323801,0.6610555792,0.6218442309,0.6132052381,0.729729466,0.6814008127,0.5865823109,0.6686795296,0.5753124235,0.6025538432,0.5015129165,0.5326950411,0.5906158624,0.6449985441,0.621099934,0.6079975252,0.6929837135,0.6533181595,0.5693820119,0.6779230034,0.6552947451,0.6111787743,0.6376923067,0.6106187734,0.5768527854,0.5913976827,0.6015968435,0.5525662181
Sub-03,2,R1,0.6200899327,0.536694391,0.6176834202,0.7714140828,0.8483399733,0.530089532,0.8360315907,0.7002974,0.68191609,0.7256787998,0.4790570832,0.5742776762,0.5190457752,0.6728692828,0.6140019567,0.6534326733,0.5690076259,0.6223670935,0.5612246828,0.6207288962,0.5408238662,0.5843249243,0.586816136,0.6530971576,0.6191796643,0.6118582845,0.6462188389,0.6368722005,0.5756503405,0.6405951617,0.6174472713,0.6206397649,0.7110944496,0.6424131065,0.5984493054,0.6311744419,0.670084088,0.6559428327,0.6048030177,0.6158506331,0.5676678477,0.5840941744,0.5455491084,0.5009941832,0.6327015791,0.6305399693,0.5879817543,0.6386517472,0.6813585805,0.6154959657,0.5219508242,0.6386976175,0.6318307314,0.625283517,0.5965556206,0.6050641541,0.5924858721,0.5641709469,0.616258288,0.6210861503
Sub-04,2,R1,0.661231176,0.5252945483,0.6826586502,0.844537266,0.8901276011,0.5418766392,0.8611522868,0.7203555685,0.6981972888,0.7413917874,0.6099522494,0.5868711374,0.5516655969,0.6552147762,0.6968098917,0.6760858986,0.5905537786,0.6382901494,0.561216818,0.5747957144,0.6311582591,0.6037992234,0.6422172792,0.7319589998,0.6450424313,0.6386598499,0.6517351325,0.6624051848,0.6126247553,0.6897650776,0.7351122628,0.645811218,0.7136533555,0.6762950321,0.6342962209,0.652567771,0.7408173153,0.6502234604,0.6251869279,0.6470336983,0.6480161364,0.6671623278,0.6004229844,0.5585161332,0.5793730347,0.6944036954,0.6133285777,0.5426696158,0.74667235,0.6614243715,0.5578078816,0.6966566318,0.6728814379,0.7067235404,0.7197856386,0.7062245195,0.5807419725,0.5809116004,0.6347750263,0.5855318288
Sub-05,2,R1,0.598467397,0.5173288053,0.6617907497,0.7576892565,0.833013533,0.5278832356,0.7925667751,0.6677704318,0.6537005372,0.7058800437,0.5822547061,0.6020647503,0.5530139889,0.6388555378,0.6357095441,0.6005896647,0.5453043189,0.6230332964,0.5364261102,0.5263549216,0.5671334796,0.5352625292,0.6150137318,0.6564175681,0.5872783346,0.5393992446,0.6285425105,0.5725443064,0.5815617345,0.6279885791,0.6429660052,0.6080161202,0.5220817527,0.4866361007,0.5597185468,0.6205744227,0.6947792401,0.6405786378,0.6296105408,0.6097647705,0.5483353385,0.5407681713,0.4847310225,0.5327215531,0.5464450564,0.6295008764,0.6138986324,0.5179379866,0.6453588395,0.6121711233,0.520744158,0.641614229,0.5906818276,0.627067985,0.6039039946,0.5539439453,0.6081405857,0.5607093592,0.6427619397,0.5383464749
Sub-06,2,R1,0.6044116817,0.5222482005,0.6715661091,0.7955927899,0.8547319577,0.5457875259,0.8422228268,0.7007797125,0.6880860434,0.7515895648,0.5336727443,0.5821257536,0.5400514408,0.7348284501,0.6536233708,0.6858345991,0.5895622557,0.6633876471,0.5401860498,0.5913083668,0.5088503254,0.5682242342,0.6032003032,0.6556584131,0.6104640509,0.518738409,0.7015320438,0.6154573771,0.5943043173,0.6257077542,0.6322119542,0.6482360053,0.7417985333,0.6783806498,0.6265110779,0.6063224445,0.7576908716,0.5538074449,0.6221960842,0.6104804589,0.6230552247,0.6303778937,0.5206663797,0.5578654327,0.6721512864,0.6733447416,0.5860881046,0.5902700349,0.658361298,0.6709688496,0.5104118689,0.6385068615,0.6829470283,0.6385853455,0.7053719694,0.6113412346,0.594767181,0.53628551,0.6046968818,0.6483733665
Sub-01,3,R1,0.5926491175,0.5193550622,0.6647341751,0.7687395668,0.83936948,0.5282359667,0.8148834825,0.7005955939,0.6861658186,0.7297463242,0.5665886309,0.5606283341,0.5182773548,0.6575573401,0.6294281439,0.6270744469,0.5611837895,0.602298463,0.5198264559,0.5777983155,0.5930625947,0.5734121079,0.5906635033,0.6626235808,0.5942193575,0.5772743117,0.6451248284,0.5724208123,0.5856818213,0.6406891902,0.6450993993,0.6152459618,0.5800110341,0.6105666455,0.6280434237,0.612598929,0.7135911323,0.6539708222,0.6268298384,0.685494177,0.5872996177,0.5966896917,0.5303296943,0.5361683461,0.6104188615,0.6150479676,0.609284077,0.5512495428,0.6830838214,0.5891858584,0.530296659,0.6636844995,0.6575495177,0.6378772593,0.6388638095,0.620259046,0.6113677995,0.5583376321,0.6328839725,0.583573231
Sub-02,3,R1,0.7190912245,0.5675859938,0.6697030679,0.7832862208,0.8771100205,0.5603523243,0.8843908686,0.7286002476,0.7234716755,0.7429758274,0.5492821329,0.5961035613,0.5335080375,0.7084577768,0.6426499258,0.6771099275,0.5507921956,0.6037888468,0.5081438856,0.5992219045,0.6013317602,0.571606846,0.6077593251,0.6717910327,0.6167175951,0.5951060592,0.6920871107,0.6054210249,0.599832505,0.6767572891,0.6759785285,0.6635320099,0.6811549304,0.679368141,0.6450682723,0.6293810987,0.7585428675,0.6838003798,0.6041496488,0.6761894861,0.5888784612,0.6108403029,0.5292305512,0.5304866899,0.6091640436,0.6452596003,0.6369040752,0.5948425346,0.6906430179,0.6642263988,0.5388977491,0.6791801688,0.6727247976,0.620857327,0.6608840361,0.622026896,0.5885589003,0.5914885563,0.6035794024,0.5577825986
Sub-03,3,R1,0.6172170035,0.5325926961,0.6096543613,0.7711904449,0.8411595545,0.5234152928,0.8438716498,0.6996917731,0.6793806225,0.7184287807,0.4531191462,0.576645385,0.513631171,0.6596857305,0.616480049,0.6470060022,0.5619192948,0.6265512429,0.5602834159,0.6127868721,0.5426052376,0.5830327601,0.567728956,0.6563809864,0.6175467119,0.6109375769,0.6347683567,0.6264052074,0.5846885016,0.6358771309,0.6307371802,0.6043319982,0.7042124956,0.6333432641,0.5896474451,0.6323282505,0.6786777044,0.6701586928,0.5999381285,0.6121657561,0.5561615362,0.5810017015,0.5345858681,0.4907001917,0.6271557955,0.6238051681,0.587222393,0.6362514797,0.6732018092,0.6111635409,0.5103312392,0.6323375368,0.6211128402,0.6177104995,0.6100593774,0.6073707892,0.5900811728,0.5616687206,0.6129707451,0.612922575
Sub-04,3,R1,0.6159676205,0.5480972114,0.6734171753,0.836021604,0.8943560856,0.5631225456,0.8693321388,0.7135329693,0.7138864702,0.7744842843,0.574358664,0.5951626156,0.540144608,0.6489614166,0.6899183758,0.6767169079,0.5949893111,0.6334587488,0.5595316476,0.5678415139,0.6370080185,0.6014371248,0.6222722467,0.7224547367,0.6407262039,0.6521969674,0.6625433565,0.6524124722,0.6225008651,0.7015868092,0.7300939074,0.6145099815,0.7218078755,0.6708469113,0.6429811702,0.646322891,0.7418791541,0.6812022212,0.6361204389,0.6550307341,0.6489378881,0.6738672046,0.6076978436,0.5704784941,0.5992783355,0.6950822958,0.6006316497,0.557842348,0.746636599,0.6445526986,0.5315677369,0.7047992634,0.6624062085,0.6958805508,0.7152792884,0.6970922516,0.5957434099,0.5836086838,0.6435038421,0.5897239692
Sub-05,3,R1,0.6038154111,0.5321836384,0.6742427034,0.7648757808,0.8459958378,0.5372220715,0.8166885267,0.6885120446,0.6688240987,0.7173186856,0.5968383862,0.5941795439,0.5628864496,0.6327688926,0.6470713755,0.6089105261,0.5670203851,0.636854718,0.5443337161,0.533979473,0.5553385959,0.544599241,0.61567734,0.6617818569,0.5963654808,0.5498622935,0.6158074579,0.5785910784,0.5724557954,0.6242615974,0.6492187982,0.5972127652,0.5240669362,0.4946209621,0.5580154936,0.6274755103,0.6961651401,0.6505866018,0.6276350972,0.6018343353,0.5692429605,0.5563697006,0.5044999511,0.5511551528,0.5586558917,0.6342815315,0.6032531975,0.542706269,0.6478268902,0.623849082,0.5500968627,0.6387584336,0.589299681,0.6308171372,0.6117803702,0.5639147716,0.6137200762,0.5709046956,0.6301239025,0.5558441674
Sub-06,3,R1,0.6176153477,0.5289074544,0.6890992497,0.8011545513,0.8798410264,0.5631114318,0.8721648278,0.7163784651,0.7225739989,0.7722316953,0.5301188065,0.5927835594,0.5437921319,0.7735766078,0.6751635744,0.710809851,0.5914065829,0.6962911136,0.543965028,0.5889999253,0.5269107889,0.5777766939,0.6148618059,0.6767115767,0.6203116359,0.5214669535,0.7855636814,0.6509059335,0.6110568955,0.6515992638,0.6544048139,0.6716927556,0.780765618,0.7082733532,0.648570053,0.6196150722,0.7930355327,0.5555262821,0.638131995,0.6433616437,0.6672107262,0.6633036592,0.5327935957,0.575832855,0.6874510852,0.6963955399,0.5942115244,0.6087377977,0.6813161719,0.6911064588,0.503818926,0.6694128053,0.7084210167,0.650488322,0.7399541366,0.6408809399,0.6032526427,0.5391706704,0.6166610508,0.6769150818
Sub-01,1,R2*,18.87287746,14.74720525,22.81056168,22.19684754,20.94388524,15.07937663,35.27932968,24.53826725,21.34880986,23.0489282,16.58142987,15.78643083,13.73655268,26.62682901,19.73234042,19.34373956,15.33890458,19.70013788,15.57879543,15.15375868,23.03349993,29.37368245,43.86621849,21.27435522,36.43518754,21.01044205,24.09234381,16.5279104,17.27941784,17.37903686,20.02639777,50.9615076,14.53677764,17.18938054,16.22389532,21.22020897,22.00427273,23.76965543,16.60222728,18.1039146,18.3194235,17.57083882,21.01035671,14.42015616,16.86867432,17.08237889,19.62921154,17.02679894,18.30116962,17.95266584,39.80816796,16.47579654,17.48956144,19.2195674,17.63870115,15.9517959,20.01576379,23.30770369,17.73753916,17.09536388
Sub-02,1,R2*,18.52739032,15.1961945,19.31109523,22.9909354,20.95365594,17.45684609,36.73231734,21.48228355,19.60601534,24.01768446,17.44893546,15.84746079,12.38468407,22.47345273,20.65032783,20.77445578,13.65621296,20.99891405,16.23470797,13.93197238,31.07806927,24.48685175,41.13055383,22.8128508,31.86702192,21.73506327,24.02148279,16.32641844,16.37406569,16.66115698,22.22046846,49.19907245,18.10700896,17.76266361,15.28777912,21.35628864,42.07718406,19.1867098,15.30142836,18.95184496,18.53807624,19.10315888,24.61136462,12.77306613,15.57857534,17.95964613,19.26506504,14.64400651,16.94371347,16.50888167,46.63011035,14.54609715,16.04659833,17.88301098,21.2421042,17.06789871,19.24292086,25.32971392,15.37758197,15.01326779
Sub-03,1,R2*,16.10000022,12.85896054,17.59382768,19.73993599,20.11245135,14.40501919,29.79353348,21.2887086,18.80071306,20.51425431,21.02156772,15.16667011,12.36832458,34.72290499,17.25609653,18.5574072,14.64636922,19.71835707,16.17586026,14.85178953,20.58718025,27.08993308,48.47381512,22.48381731,41.32085911,21.41761016,21.73266396,16.57067969,16.04862142,15.07378072,19.9204023,56.82607655,18.90732314,17.12615485,15.08617593,22.64998961,21.39553364,23.7384101,15.60556508,18.17221656,18.4159345,17.6275976,19.4959716,13.34935259,16.37242457,16.20904197,18.45928457,17.20918505,17.0784092,16.25019792,45.95464331,14.03349495,15.95953298,16.91735512,19.81656422,15.16120266,18.71000323,19.25667451,16.59130741,16.58443332
Sub-04,1,R2*,18.00948559,15.72160462,20.06669734,25.76763101,21.50736412,14.20954458,33.33799844,22.76830924,19.89384362,21.66232842,19.63675869,16.00281004,13.98870259,24.11338135,18.2373922,20.00182168,15.74541057,19.18533138,18.59991009,15.3658739,23.9771691,28.53586304,38.12149126,19.85654541,36.31554404,21.8086772,26.1834979,17.39605246,17.28343071,18.77217998,18.57804756,49.24682191,17.39958871,17.32589477,16.15157314,19.11590931,19.43055864,22.48081207,16.78035082,17.14292941,19.20533638,19.16804216,18.40562622,14.38809147,15.71517445,16.95385767,20.70952111,16.15423445,18.8768068,18.78592732,38.65848177,16.84324516,17.16565412,18.68569826,18.33268088,16.39267017,18.61619796,17.5042701,19.8099627,17.10210826
Sub-05,1,R2*,18.0445193,13.88366809,19.23128591,19.48838471,20.18698895,14.86445797,28.25977728,19.3152293,17.66304847,21.16501102,17.52612241,15.83545934,12.97972466,25.20743472,16.26254048,18.01592324,14.38668118,17.99634942,16.78855838,13.23957912,21.51265915,28.14490516,35.79315887,18.02127046,41.32977587,18.13696599,18.70371965,15.10593709,17.25036363,15.11432537,16.81812559,50.75304716,13.38855358,13.29941729,13.59874376,18.62507965,19.04849375,19.08862707,14.85175125,14.24714218,19.11508394,16.58817674,19.85560164,14.44771107,15.25075482,15.406299,17.89828393,14.72133359,15.51885148,17.11435178,42.92136611,14.60955948,14.74995234,16.64838751,15.45443254,13.44651437,17.19519253,15.90624138,15.02174682,15.94244175
Sub-06,1,R2*,18.48984782,14.4041201,21.03045134,21.76504653,20.70294627,15.36998686,33.29084958,22.91793918,19.74388015,21.71055053,18.70787997,16.24565243,13.27988087,31.30883454,20.15098448,21.42008684,15.12558619,20.31786145,17.00578624,14.78853383,16.16574225,26.21551355,37.50143507,25.63657298,34.51727125,20.70313781,31.85595836,17.41073825,19.02031403,16.39476095,18.13664401,52.05036905,18.29635454,17.97288253,16.41350801,20.86226717,31.84033219,25.08591258,16.55662418,21.62552151,18.95508686,18.02152994,19.07541509,15.17126701,17.91160907,19.62184816,31.4410692,16.17555677,18.34917033,18.04185154,46.48781857,15.56259097,17.23854538,22.66247659,19.06957486,15.50357102,19.55252522,17.54439191,17.65113356,18.67207203
Sub-01,2,R2*,17.3637589,13.40709739,21.88055925,22.27232985,20.79233756,14.6061928,34.05451265,24.03568735,20.12800678,22.28134911,17.70474749,15.78647308,13.66345987,26.73109761,19.8774642,18.99751435,15.27683843,18.69620622,15.44715888,14.69483347,22.43157362,28.92837381,44.66421103,20.94335644,36.44188681,20.90483524,24.14542979,16.01554,17.31030285,17.18676724,19.86752729,49.47400822,14.79106107,17.15105122,16.94329693,20.980359,21.48704304,22.50396594,16.22801382,18.0396911,18.72819365,17.77867482,20.46367023,14.05406867,17.12426705,16.63938449,19.39542047,16.86831507,17.94327967,18.4844517,38.77684653,16.38779993,17.47926316,19.42319725,17.15482846,16.04468471,19.89167446,23.05628753,17.41410489,17.24975181
Sub-02,2,R2*,19.55060963,13.06588966,19.55963513,23.9982134,20.62754637,15.24196688,38.47023219,22.37390282,18.92179841,19.74504026,15.85166546,14.99722885,13.63950909,22.3905578,19.78315947,20.96426981,14.2677966,20.43543111,17.30414953,14.23125896,30.04774052,23.38087525,41.43211171,23.09801072,30.8389746,21.57144341,21.31567474,16.12272443,16.38307529,15.6247603,23.16878749,48.33852694,16.8973687,16.89279953,14.60145988,21.36380918,39.23576417,19.79114378,14.18040815,17.47969497,17.88057146,17.50175778,23.68672411,12.75635023,15.65593433,16.89195054,19.55978785,14.77680036,16.69884044,16.75484435,47.72276454,14.25474482,16.25804868,17.19285696,22.42026507,16.30711114,18.34313882,23.99394993,14.47915673,14.7062953
Sub-03,2,R2*,16.13553257,13.42017535,17.26399462,20.19938979,20.01242693,14.22984433,30.30506305,21.5673499,19.60343339,20.75083364,18.72882273,14.68149761,12.40159312,34.21202673,16.9391867,18.84218959,15.10736723,20.09921406,16.50664465,14.93491713,19.58609111,25.86758186,48.1691221,22.35222559,40.30892279,21.32225722,21.69242919,16.63579783,16.95291297,15.02942409,20.06945324,54.69815573,19.05093799,17.40411628,14.94798617,22.89247179,20.13040125,24.03425757,15.39419746,18.86790698,17.44036225,17.27546867,17.75627736,13.49644054,16.66958255,16.33835014,17.91622656,16.66541564,17.0766806,16.51812276,42.37154233,14.03899354,15.95096281,16.76559308,20.5857749,15.05366435,18.77821095,19.68519361,16.80667123,16.88210766
